/content/nturgb+d_skeletons/S007C001P001R001A035.skeleton,35,1
/content/nturgb+d_skeletons/S012C001P008R001A003.skeleton,3,8
/content/nturgb+d_skeletons/S012C003P016R001A030.skeleton,30,16
/content/nturgb+d_skeletons/S004C003P003R001A017.skeleton,17,3
/content/nturgb+d_skeletons/S003C003P002R001A010.skeleton,10,2
/content/nturgb+d_skeletons/S003C002P017R001A033.skeleton,33,17
/content/nturgb+d_skeletons/S004C002P020R001A018.skeleton,18,20
/content/nturgb+d_skeletons/S007C001P001R001A021.skeleton,21,1
/content/nturgb+d_skeletons/S015C003P007R001A032.skeleton,32,7
/content/nturgb+d_skeletons/S012C002P017R001A018.skeleton,18,17
/content/nturgb+d_skeletons/S001C002P008R001A029.skeleton,29,8
/content/nturgb+d_skeletons/S012C001P025R001A021.skeleton,21,25
/content/nturgb+d_skeletons/S015C002P008R001A039.skeleton,39,8
/content/nturgb+d_skeletons/S011C003P017R001A049.skeleton,49,17
/content/nturgb+d_skeletons/S016C001P039R001A024.skeleton,24,39
/content/nturgb+d_skeletons/S015C002P016R001A048.skeleton,48,16
/content/nturgb+d_skeletons/S008C003P030R001A035.skeleton,35,30
/content/nturgb+d_skeletons/S001C002P006R001A010.skeleton,10,6
/content/nturgb+d_skeletons/S017C002P020R001A030.skeleton,30,20
/content/nturgb+d_skeletons/S001C002P008R001A025.skeleton,25,8
/content/nturgb+d_skeletons/S005C001P021R001A006.skeleton,6,21
/content/nturgb+d_skeletons/S005C002P016R001A048.skeleton,48,16
/content/nturgb+d_skeletons/S008C003P035R001A028.skeleton,28,35
/content/nturgb+d_skeletons/S013C003P017R001A028.skeleton,28,17
/content/nturgb+d_skeletons/S001C003P001R001A040.skeleton,40,1
/content/nturgb+d_skeletons/S014C001P007R001A048.skeleton,48,7
/content/nturgb+d_skeletons/S002C001P003R001A025.skeleton,25,3
/content/nturgb+d_skeletons/S006C003P019R001A021.skeleton,21,19
/content/nturgb+d_skeletons/S007C001P027R001A011.skeleton,11,27
/content/nturgb+d_skeletons/S006C002P007R001A017.skeleton,17,7
/content/nturgb+d_skeletons/S013C002P018R001A033.skeleton,33,18
/content/nturgb+d_skeletons/S004C002P020R001A029.skeleton,29,20
/content/nturgb+d_skeletons/S011C003P025R001A049.skeleton,49,25
/content/nturgb+d_skeletons/S003C003P008R001A013.skeleton,13,8
/content/nturgb+d_skeletons/S006C003P024R001A033.skeleton,33,24
/content/nturgb+d_skeletons/S010C001P025R001A038.skeleton,38,25
/content/nturgb+d_skeletons/S005C002P021R001A006.skeleton,6,21
/content/nturgb+d_skeletons/S010C003P021R001A012.skeleton,12,21
/content/nturgb+d_skeletons/S011C003P016R001A011.skeleton,11,16
/content/nturgb+d_skeletons/S014C002P037R001A004.skeleton,4,37
/content/nturgb+d_skeletons/S015C001P019R001A032.skeleton,32,19
/content/nturgb+d_skeletons/S010C002P016R001A016.skeleton,16,16
/content/nturgb+d_skeletons/S014C001P015R001A025.skeleton,25,15
/content/nturgb+d_skeletons/S008C002P031R001A018.skeleton,18,31
/content/nturgb+d_skeletons/S014C002P039R001A003.skeleton,3,39
/content/nturgb+d_skeletons/S013C001P025R001A019.skeleton,19,25
/content/nturgb+d_skeletons/S016C001P040R001A047.skeleton,47,40
/content/nturgb+d_skeletons/S016C002P040R001A044.skeleton,44,40
/content/nturgb+d_skeletons/S005C003P017R001A038.skeleton,38,17
/content/nturgb+d_skeletons/S011C001P017R001A016.skeleton,16,17
/content/nturgb+d_skeletons/S012C003P027R001A002.skeleton,2,27
/content/nturgb+d_skeletons/S014C001P019R001A010.skeleton,10,19
/content/nturgb+d_skeletons/S002C003P014R001A016.skeleton,16,14
/content/nturgb+d_skeletons/S012C002P019R001A021.skeleton,21,19
/content/nturgb+d_skeletons/S016C002P008R001A037.skeleton,37,8
/content/nturgb+d_skeletons/S003C001P018R001A027.skeleton,27,18
/content/nturgb+d_skeletons/S007C002P018R001A029.skeleton,29,18
/content/nturgb+d_skeletons/S006C001P016R001A002.skeleton,2,16
/content/nturgb+d_skeletons/S015C001P016R001A026.skeleton,26,16
/content/nturgb+d_skeletons/S006C002P023R001A034.skeleton,34,23
/content/nturgb+d_skeletons/S002C002P011R001A004.skeleton,4,11
/content/nturgb+d_skeletons/S009C002P015R001A001.skeleton,1,15
/content/nturgb+d_skeletons/S005C001P010R001A017.skeleton,17,10
/content/nturgb+d_skeletons/S014C001P025R001A022.skeleton,22,25
/content/nturgb+d_skeletons/S016C003P008R001A047.skeleton,47,8
/content/nturgb+d_skeletons/S006C002P007R001A042.skeleton,42,7
/content/nturgb+d_skeletons/S017C001P020R001A027.skeleton,27,20
/content/nturgb+d_skeletons/S017C002P020R001A010.skeleton,10,20
/content/nturgb+d_skeletons/S009C001P025R001A020.skeleton,20,25
/content/nturgb+d_skeletons/S013C001P008R001A028.skeleton,28,8
/content/nturgb+d_skeletons/S003C001P007R001A008.skeleton,8,7
/content/nturgb+d_skeletons/S006C002P022R001A027.skeleton,27,22
/content/nturgb+d_skeletons/S008C001P019R001A042.skeleton,42,19
/content/nturgb+d_skeletons/S006C002P007R001A013.skeleton,13,7
/content/nturgb+d_skeletons/S014C002P039R001A019.skeleton,19,39
/content/nturgb+d_skeletons/S015C003P015R001A015.skeleton,15,15
/content/nturgb+d_skeletons/S013C003P037R001A009.skeleton,9,37
/content/nturgb+d_skeletons/S007C002P028R001A018.skeleton,18,28
/content/nturgb+d_skeletons/S007C001P025R001A042.skeleton,42,25
/content/nturgb+d_skeletons/S006C002P023R001A029.skeleton,29,23
/content/nturgb+d_skeletons/S008C002P025R001A026.skeleton,26,25
/content/nturgb+d_skeletons/S016C002P025R001A042.skeleton,42,25
/content/nturgb+d_skeletons/S010C003P015R001A049.skeleton,49,15
/content/nturgb+d_skeletons/S014C002P019R001A010.skeleton,10,19
/content/nturgb+d_skeletons/S013C001P028R001A029.skeleton,29,28
/content/nturgb+d_skeletons/S006C001P016R001A004.skeleton,4,16
/content/nturgb+d_skeletons/S015C002P037R001A028.skeleton,28,37
/content/nturgb+d_skeletons/S001C001P004R001A047.skeleton,47,4
/content/nturgb+d_skeletons/S007C002P008R001A021.skeleton,21,8
/content/nturgb+d_skeletons/S011C003P018R001A036.skeleton,36,18
/content/nturgb+d_skeletons/S003C003P018R001A043.skeleton,43,18
/content/nturgb+d_skeletons/S014C003P007R001A025.skeleton,25,7
/content/nturgb+d_skeletons/S014C003P019R001A011.skeleton,11,19
/content/nturgb+d_skeletons/S008C001P032R001A024.skeleton,24,32
/content/nturgb+d_skeletons/S004C002P020R001A041.skeleton,41,20
/content/nturgb+d_skeletons/S016C003P008R001A046.skeleton,46,8
/content/nturgb+d_skeletons/S005C003P018R001A019.skeleton,19,18
/content/nturgb+d_skeletons/S014C002P008R001A038.skeleton,38,8
/content/nturgb+d_skeletons/S002C003P008R001A029.skeleton,29,8
/content/nturgb+d_skeletons/S015C002P008R001A041.skeleton,41,8
/content/nturgb+d_skeletons/S011C003P017R001A003.skeleton,3,17
/content/nturgb+d_skeletons/S009C001P008R001A012.skeleton,12,8
/content/nturgb+d_skeletons/S005C001P021R001A012.skeleton,12,21
/content/nturgb+d_skeletons/S011C002P017R001A019.skeleton,19,17
/content/nturgb+d_skeletons/S014C003P027R001A026.skeleton,26,27
/content/nturgb+d_skeletons/S001C001P005R001A042.skeleton,42,5
/content/nturgb+d_skeletons/S004C003P020R001A010.skeleton,10,20
/content/nturgb+d_skeletons/S003C003P017R001A011.skeleton,11,17
/content/nturgb+d_skeletons/S007C003P016R001A025.skeleton,25,16
/content/nturgb+d_skeletons/S006C003P008R001A018.skeleton,18,8
/content/nturgb+d_skeletons/S015C001P025R001A036.skeleton,36,25
/content/nturgb+d_skeletons/S012C002P008R001A027.skeleton,27,8
/content/nturgb+d_skeletons/S006C002P019R001A035.skeleton,35,19
/content/nturgb+d_skeletons/S013C003P027R001A017.skeleton,17,27
/content/nturgb+d_skeletons/S003C002P019R001A016.skeleton,16,19
/content/nturgb+d_skeletons/S008C002P035R001A035.skeleton,35,35
/content/nturgb+d_skeletons/S006C002P008R001A030.skeleton,30,8
/content/nturgb+d_skeletons/S016C003P019R001A046.skeleton,46,19
/content/nturgb+d_skeletons/S017C002P007R001A007.skeleton,7,7
/content/nturgb+d_skeletons/S005C002P015R001A012.skeleton,12,15
/content/nturgb+d_skeletons/S012C002P019R001A016.skeleton,16,19
/content/nturgb+d_skeletons/S010C001P017R001A048.skeleton,48,17
/content/nturgb+d_skeletons/S011C002P028R001A030.skeleton,30,28
/content/nturgb+d_skeletons/S005C002P004R001A006.skeleton,6,4
/content/nturgb+d_skeletons/S010C001P019R001A048.skeleton,48,19
/content/nturgb+d_skeletons/S002C001P012R001A014.skeleton,14,12
/content/nturgb+d_skeletons/S006C002P023R001A028.skeleton,28,23
/content/nturgb+d_skeletons/S011C002P025R001A046.skeleton,46,25
/content/nturgb+d_skeletons/S009C001P015R001A044.skeleton,44,15
/content/nturgb+d_skeletons/S001C001P006R001A041.skeleton,41,6
/content/nturgb+d_skeletons/S008C003P032R001A001.skeleton,1,32
/content/nturgb+d_skeletons/S010C002P019R001A036.skeleton,36,19
/content/nturgb+d_skeletons/S007C001P016R001A039.skeleton,39,16
/content/nturgb+d_skeletons/S011C001P038R001A022.skeleton,22,38
/content/nturgb+d_skeletons/S015C001P007R001A037.skeleton,37,7
/content/nturgb+d_skeletons/S016C003P025R001A023.skeleton,23,25
/content/nturgb+d_skeletons/S007C002P008R001A047.skeleton,47,8
/content/nturgb+d_skeletons/S008C003P029R001A049.skeleton,49,29
/content/nturgb+d_skeletons/S017C001P016R001A048.skeleton,48,16
/content/nturgb+d_skeletons/S014C003P019R001A013.skeleton,13,19
/content/nturgb+d_skeletons/S005C003P021R001A030.skeleton,30,21
/content/nturgb+d_skeletons/S012C003P008R001A032.skeleton,32,8
/content/nturgb+d_skeletons/S015C002P007R001A023.skeleton,23,7
/content/nturgb+d_skeletons/S010C003P017R001A037.skeleton,37,17
/content/nturgb+d_skeletons/S017C003P007R001A038.skeleton,38,7
/content/nturgb+d_skeletons/S002C003P012R001A020.skeleton,20,12
/content/nturgb+d_skeletons/S013C001P016R001A030.skeleton,30,16
/content/nturgb+d_skeletons/S015C002P008R001A049.skeleton,49,8
/content/nturgb+d_skeletons/S008C003P007R001A044.skeleton,44,7
/content/nturgb+d_skeletons/S002C003P014R001A043.skeleton,43,14
/content/nturgb+d_skeletons/S015C002P017R001A023.skeleton,23,17
/content/nturgb+d_skeletons/S005C001P018R001A030.skeleton,30,18
/content/nturgb+d_skeletons/S009C002P025R001A039.skeleton,39,25
/content/nturgb+d_skeletons/S013C003P025R001A016.skeleton,16,25
/content/nturgb+d_skeletons/S002C001P012R001A031.skeleton,31,12
/content/nturgb+d_skeletons/S002C003P011R001A006.skeleton,6,11
/content/nturgb+d_skeletons/S006C003P019R001A006.skeleton,6,19
/content/nturgb+d_skeletons/S001C002P003R001A047.skeleton,47,3
/content/nturgb+d_skeletons/S016C003P021R001A008.skeleton,8,21
/content/nturgb+d_skeletons/S004C002P008R001A023.skeleton,23,8
/content/nturgb+d_skeletons/S016C002P039R001A046.skeleton,46,39
/content/nturgb+d_skeletons/S011C002P028R001A018.skeleton,18,28
/content/nturgb+d_skeletons/S008C001P033R001A008.skeleton,8,33
/content/nturgb+d_skeletons/S010C003P017R001A014.skeleton,14,17
/content/nturgb+d_skeletons/S005C002P004R001A025.skeleton,25,4
/content/nturgb+d_skeletons/S005C001P010R001A024.skeleton,24,10
/content/nturgb+d_skeletons/S006C003P022R001A047.skeleton,47,22
/content/nturgb+d_skeletons/S015C001P007R001A002.skeleton,2,7
/content/nturgb+d_skeletons/S001C001P007R001A029.skeleton,29,7
/content/nturgb+d_skeletons/S003C002P008R001A004.skeleton,4,8
/content/nturgb+d_skeletons/S006C003P016R001A029.skeleton,29,16
/content/nturgb+d_skeletons/S015C001P016R001A041.skeleton,41,16
/content/nturgb+d_skeletons/S007C002P001R001A002.skeleton,2,1
/content/nturgb+d_skeletons/S001C001P008R001A044.skeleton,44,8
/content/nturgb+d_skeletons/S008C001P015R001A021.skeleton,21,15
/content/nturgb+d_skeletons/S015C003P008R001A009.skeleton,9,8
/content/nturgb+d_skeletons/S010C001P015R001A014.skeleton,14,15
/content/nturgb+d_skeletons/S010C001P021R001A001.skeleton,1,21
/content/nturgb+d_skeletons/S008C002P030R001A008.skeleton,8,30
/content/nturgb+d_skeletons/S004C002P008R001A008.skeleton,8,8
/content/nturgb+d_skeletons/S005C003P013R001A049.skeleton,49,13
/content/nturgb+d_skeletons/S010C003P013R001A028.skeleton,28,13
/content/nturgb+d_skeletons/S003C002P019R001A028.skeleton,28,19
/content/nturgb+d_skeletons/S017C003P003R001A019.skeleton,19,3
/content/nturgb+d_skeletons/S002C002P013R001A043.skeleton,43,13
/content/nturgb+d_skeletons/S010C003P017R001A008.skeleton,8,17
/content/nturgb+d_skeletons/S003C001P019R001A004.skeleton,4,19
/content/nturgb+d_skeletons/S002C003P010R001A044.skeleton,44,10
/content/nturgb+d_skeletons/S001C001P007R001A024.skeleton,24,7
/content/nturgb+d_skeletons/S006C003P017R001A021.skeleton,21,17
/content/nturgb+d_skeletons/S012C001P015R001A019.skeleton,19,15
/content/nturgb+d_skeletons/S010C001P021R001A003.skeleton,3,21
/content/nturgb+d_skeletons/S003C002P019R001A006.skeleton,6,19
/content/nturgb+d_skeletons/S005C002P021R001A012.skeleton,12,21
/content/nturgb+d_skeletons/S007C003P019R001A048.skeleton,48,19
/content/nturgb+d_skeletons/S010C001P018R001A020.skeleton,20,18
/content/nturgb+d_skeletons/S008C002P001R001A004.skeleton,4,1
/content/nturgb+d_skeletons/S005C002P016R001A020.skeleton,20,16
/content/nturgb+d_skeletons/S007C003P008R001A017.skeleton,17,8
/content/nturgb+d_skeletons/S003C002P008R001A041.skeleton,41,8
/content/nturgb+d_skeletons/S017C003P015R001A020.skeleton,20,15
/content/nturgb+d_skeletons/S004C003P007R001A049.skeleton,49,7
/content/nturgb+d_skeletons/S016C003P008R001A004.skeleton,4,8
/content/nturgb+d_skeletons/S007C002P015R001A036.skeleton,36,15
/content/nturgb+d_skeletons/S008C002P032R001A004.skeleton,4,32
/content/nturgb+d_skeletons/S008C001P001R001A003.skeleton,3,1
/content/nturgb+d_skeletons/S001C003P001R001A020.skeleton,20,1
/content/nturgb+d_skeletons/S005C002P018R001A021.skeleton,21,18
/content/nturgb+d_skeletons/S014C003P037R001A012.skeleton,12,37
/content/nturgb+d_skeletons/S011C003P019R001A006.skeleton,6,19
/content/nturgb+d_skeletons/S008C003P019R001A034.skeleton,34,19
/content/nturgb+d_skeletons/S005C003P010R001A006.skeleton,6,10
/content/nturgb+d_skeletons/S014C001P027R001A049.skeleton,49,27
/content/nturgb+d_skeletons/S011C003P001R001A002.skeleton,2,1
/content/nturgb+d_skeletons/S008C001P036R001A012.skeleton,12,36
/content/nturgb+d_skeletons/S008C002P035R001A011.skeleton,11,35
/content/nturgb+d_skeletons/S014C003P007R001A028.skeleton,28,7
/content/nturgb+d_skeletons/S016C002P008R001A030.skeleton,30,8
/content/nturgb+d_skeletons/S008C002P030R001A010.skeleton,10,30
/content/nturgb+d_skeletons/S014C003P037R001A043.skeleton,43,37
/content/nturgb+d_skeletons/S009C002P015R001A006.skeleton,6,15
/content/nturgb+d_skeletons/S017C003P009R001A011.skeleton,11,9
/content/nturgb+d_skeletons/S003C002P018R001A034.skeleton,34,18
/content/nturgb+d_skeletons/S002C003P014R001A014.skeleton,14,14
/content/nturgb+d_skeletons/S002C003P011R001A039.skeleton,39,11
/content/nturgb+d_skeletons/S015C001P017R001A016.skeleton,16,17
/content/nturgb+d_skeletons/S012C003P016R001A017.skeleton,17,16
/content/nturgb+d_skeletons/S012C003P016R001A021.skeleton,21,16
/content/nturgb+d_skeletons/S010C003P021R001A019.skeleton,19,21
/content/nturgb+d_skeletons/S010C003P008R001A049.skeleton,49,8
/content/nturgb+d_skeletons/S003C002P017R001A034.skeleton,34,17
/content/nturgb+d_skeletons/S010C001P019R001A016.skeleton,16,19
/content/nturgb+d_skeletons/S015C003P015R001A049.skeleton,49,15
/content/nturgb+d_skeletons/S011C002P028R001A046.skeleton,46,28
/content/nturgb+d_skeletons/S011C003P018R001A019.skeleton,19,18
/content/nturgb+d_skeletons/S016C003P040R001A028.skeleton,28,40
/content/nturgb+d_skeletons/S017C002P009R001A014.skeleton,14,9
/content/nturgb+d_skeletons/S012C001P019R001A005.skeleton,5,19
/content/nturgb+d_skeletons/S010C003P017R001A013.skeleton,13,17
/content/nturgb+d_skeletons/S002C001P010R001A047.skeleton,47,10
/content/nturgb+d_skeletons/S013C002P025R001A035.skeleton,35,25
/content/nturgb+d_skeletons/S008C003P036R001A001.skeleton,1,36
/content/nturgb+d_skeletons/S004C002P003R001A044.skeleton,44,3
/content/nturgb+d_skeletons/S015C003P015R001A047.skeleton,47,15
/content/nturgb+d_skeletons/S002C003P012R001A038.skeleton,38,12
/content/nturgb+d_skeletons/S015C003P015R001A037.skeleton,37,15
/content/nturgb+d_skeletons/S006C001P001R001A025.skeleton,25,1
/content/nturgb+d_skeletons/S012C002P007R001A033.skeleton,33,7
/content/nturgb+d_skeletons/S014C001P008R001A030.skeleton,30,8
/content/nturgb+d_skeletons/S007C003P018R001A042.skeleton,42,18
/content/nturgb+d_skeletons/S003C002P007R001A009.skeleton,9,7
/content/nturgb+d_skeletons/S004C003P020R001A018.skeleton,18,20
/content/nturgb+d_skeletons/S009C001P007R001A022.skeleton,22,7
/content/nturgb+d_skeletons/S015C003P008R001A016.skeleton,16,8
/content/nturgb+d_skeletons/S011C002P002R001A029.skeleton,29,2
/content/nturgb+d_skeletons/S007C001P028R001A046.skeleton,46,28
/content/nturgb+d_skeletons/S007C003P025R001A044.skeleton,44,25
/content/nturgb+d_skeletons/S001C003P002R001A001.skeleton,1,2
/content/nturgb+d_skeletons/S002C003P008R001A008.skeleton,8,8
/content/nturgb+d_skeletons/S004C002P020R001A007.skeleton,7,20
/content/nturgb+d_skeletons/S014C002P019R001A005.skeleton,5,19
/content/nturgb+d_skeletons/S013C003P028R001A017.skeleton,17,28
/content/nturgb+d_skeletons/S001C002P002R001A041.skeleton,41,2
/content/nturgb+d_skeletons/S004C002P020R001A039.skeleton,39,20
/content/nturgb+d_skeletons/S014C002P025R001A013.skeleton,13,25
/content/nturgb+d_skeletons/S015C003P037R001A026.skeleton,26,37
/content/nturgb+d_skeletons/S005C001P016R001A019.skeleton,19,16
/content/nturgb+d_skeletons/S007C002P017R001A013.skeleton,13,17
/content/nturgb+d_skeletons/S009C003P015R001A042.skeleton,42,15
/content/nturgb+d_skeletons/S005C003P016R001A027.skeleton,27,16
/content/nturgb+d_skeletons/S007C001P016R001A035.skeleton,35,16
/content/nturgb+d_skeletons/S005C003P013R001A045.skeleton,45,13
/content/nturgb+d_skeletons/S013C001P025R001A023.skeleton,23,25
/content/nturgb+d_skeletons/S001C002P003R001A049.skeleton,49,3
/content/nturgb+d_skeletons/S008C001P030R001A008.skeleton,8,30
/content/nturgb+d_skeletons/S001C002P002R001A019.skeleton,19,2
/content/nturgb+d_skeletons/S007C003P017R001A013.skeleton,13,17
/content/nturgb+d_skeletons/S006C002P008R001A049.skeleton,49,8
/content/nturgb+d_skeletons/S002C003P003R001A001.skeleton,1,3
/content/nturgb+d_skeletons/S006C003P022R001A003.skeleton,3,22
/content/nturgb+d_skeletons/S011C003P027R001A049.skeleton,49,27
/content/nturgb+d_skeletons/S010C002P007R001A022.skeleton,22,7
/content/nturgb+d_skeletons/S003C001P018R001A043.skeleton,43,18
/content/nturgb+d_skeletons/S015C002P017R001A025.skeleton,25,17
/content/nturgb+d_skeletons/S017C002P003R001A018.skeleton,18,3
/content/nturgb+d_skeletons/S014C002P017R001A018.skeleton,18,17
/content/nturgb+d_skeletons/S008C003P030R001A009.skeleton,9,30
/content/nturgb+d_skeletons/S011C003P007R001A019.skeleton,19,7
/content/nturgb+d_skeletons/S013C001P008R001A015.skeleton,15,8
/content/nturgb+d_skeletons/S005C002P013R001A025.skeleton,25,13
/content/nturgb+d_skeletons/S011C003P002R001A012.skeleton,12,2
/content/nturgb+d_skeletons/S016C003P007R001A020.skeleton,20,7
/content/nturgb+d_skeletons/S007C001P027R001A037.skeleton,37,27
/content/nturgb+d_skeletons/S012C002P019R001A025.skeleton,25,19
/content/nturgb+d_skeletons/S012C003P007R001A004.skeleton,4,7
/content/nturgb+d_skeletons/S010C003P021R001A031.skeleton,31,21
/content/nturgb+d_skeletons/S015C002P025R001A014.skeleton,14,25
/content/nturgb+d_skeletons/S005C001P018R001A016.skeleton,16,18
/content/nturgb+d_skeletons/S001C001P003R001A013.skeleton,13,3
/content/nturgb+d_skeletons/S011C002P028R001A003.skeleton,3,28
/content/nturgb+d_skeletons/S013C003P019R001A019.skeleton,19,19
/content/nturgb+d_skeletons/S013C001P007R001A045.skeleton,45,7
/content/nturgb+d_skeletons/S003C002P015R001A018.skeleton,18,15
/content/nturgb+d_skeletons/S011C002P038R001A008.skeleton,8,38
